adv_floor,adv_exp,n_events,lam_max,logL,dlogL
0.8,6.8,48,0.2252,-431.5417,-5.9659
0.8,7.0,48,0.2253,-431.5534,-5.9776
0.8,7.2,48,0.2255,-431.5649,-5.9891
0.8,7.4,48,0.2256,-431.5762,-6.0004
0.8,7.6,48,0.2257,-431.5873,-6.0115
0.8,7.8,48,0.2259,-431.5981,-6.0223
0.8,8.0,48,0.226,-431.6086,-6.0328
0.8,8.2,48,0.2261,-431.6189,-6.0431
0.8,8.4,48,0.2262,-431.6289,-6.0531
0.8,8.6,48,0.2263,-431.6386,-6.0628
0.8,8.8,48,0.2264,-431.6481,-6.0723
0.8,9.0,48,0.2264,-431.6573,-6.0815
0.8,9.2,48,0.2265,-431.6662,-6.0904
0.8,9.4,48,0.2266,-431.6748,-6.099
0.8,9.6,48,0.2266,-431.6832,-6.1074
0.8,9.8,48,0.2267,-431.6913,-6.1155
0.8,10.0,48,0.2268,-431.6992,-6.1234
0.8,10.2,48,0.2268,-431.7068,-6.131
0.8,10.4,48,0.2269,-431.7141,-6.1383
0.8,10.6,48,0.2269,-431.7213,-6.1454
0.8,10.8,48,0.227,-431.7281,-6.1523
0.8,11.0,48,0.227,-431.7348,-6.1589
0.8,11.2,48,0.2271,-431.7412,-6.1653
0.8,11.4,48,0.2271,-431.7474,-6.1715
0.8,11.6,48,0.2271,-431.7533,-6.1775
0.8,11.8,48,0.2272,-431.7591,-6.1833
0.8,12.0,48,0.2272,-431.7647,-6.1888
0.8,12.2,48,0.2272,-431.77,-6.1942
0.8,12.4,48,0.2273,-431.7752,-6.1994
0.8,12.6,48,0.2273,-431.7802,-6.2044
0.8,12.8,48,0.2273,-431.785,-6.2092
0.8,13.0,48,0.2273,-431.7896,-6.2138
0.8,13.2,48,0.2274,-431.7941,-6.2183
0.8,13.4,48,0.2274,-431.7984,-6.2226
0.8,13.6,48,0.2274,-431.8025,-6.2267
0.8,13.8,48,0.2274,-431.8065,-6.2307
0.8,14.0,48,0.2275,-431.8103,-6.2345
0.8,14.2,48,0.2275,-431.814,-6.2382
0.8,14.4,48,0.2275,-431.8176,-6.2418
0.8,14.6,48,0.2275,-431.821,-6.2452
0.8,14.8,48,0.2275,-431.8243,-6.2485
0.8,15.0,48,0.2275,-431.8275,-6.2516
0.8,15.2,48,0.2276,-431.8305,-6.2547
0.8,15.4,48,0.2276,-431.8335,-6.2576
0.8,15.6,48,0.2276,-431.8363,-6.2604
0.8,15.8,48,0.2276,-431.839,-6.2632
0.8,16.0,48,0.2276,-431.8416,-6.2658
0.81,0.4,48,0.191,-432.0444,-6.4686
0.81,0.6,48,0.1944,-431.9035,-6.3277
0.81,0.8,48,0.1974,-431.7914,-6.2156
0.81,1.0,48,0.2001,-431.7021,-6.1263
0.81,1.2,48,0.2024,-431.631,-6.0552
0.81,1.4,48,0.2046,-431.5746,-5.9988
0.81,1.6,48,0.2064,-431.5301,-5.9543
0.81,1.8,48,0.2081,-431.4955,-5.9197
0.81,2.0,48,0.2096,-431.4691,-5.8932
0.81,2.2,48,0.211,-431.4493,-5.8735
0.81,2.4,48,0.2122,-431.4352,-5.8594
0.81,2.6,48,0.2133,-431.4258,-5.8499
0.81,2.8,48,0.2143,-431.4202,-5.8444
0.81,3.0,48,0.2152,-431.418,-5.8422
0.81,3.2,48,0.216,-431.4185,-5.8427
0.81,3.4,48,0.2167,-431.4213,-5.8455
0.81,3.6,48,0.2173,-431.426,-5.8501
0.81,3.8,48,0.2179,-431.4322,-5.8564
0.81,4.0,48,0.2185,-431.4397,-5.8639
0.81,4.2,48,0.219,-431.4483,-5.8725
0.81,4.4,48,0.2194,-431.4578,-5.8819
0.81,4.6,48,0.2198,-431.4679,-5.892
0.81,4.8,48,0.2202,-431.4785,-5.9027
0.81,5.0,48,0.2205,-431.4895,-5.9137
0.81,5.2,48,0.2208,-431.5009,-5.925
0.81,5.4,48,0.2211,-431.5124,-5.9366
0.81,5.6,48,0.2214,-431.5241,-5.9482
0.81,5.8,48,0.2216,-431.5358,-5.9599
0.81,6.0,48,0.2218,-431.5475,-5.9716
0.81,6.2,48,0.2221,-431.5591,-5.9833
0.81,6.4,48,0.2222,-431.5707,-5.9948
0.81,6.6,48,0.2224,-431.5821,-6.0062
0.81,6.8,48,0.2226,-431.5933,-6.0175
0.81,7.0,48,0.2227,-431.6044,-6.0286
0.81,7.2,48,0.2229,-431.6153,-6.0395
0.81,7.4,48,0.223,-431.626,-6.0501
0.81,7.6,48,0.2231,-431.6364,-6.0606
0.81,7.8,48,0.2232,-431.6466,-6.0708
0.81,8.0,48,0.2233,-431.6565,-6.0807
0.81,8.2,48,0.2234,-431.6662,-6.0904
0.81,8.4,48,0.2235,-431.6757,-6.0998
0.81,8.6,48,0.2236,-431.6848,-6.109
0.81,8.8,48,0.2237,-431.6938,-6.1179
0.81,9.0,48,0.2238,-431.7024,-6.1266
0.81,9.2,48,0.2238,-431.7108,-6.135
0.81,9.4,48,0.2239,-431.719,-6.1431
0.81,9.6,48,0.224,-431.7269,-6.151
0.81,9.8,48,0.224,-431.7345,-6.1587
0.81,10.0,48,0.2241,-431.7419,-6.1661
0.81,10.2,48,0.2241,-431.7491,-6.1732
0.81,10.4,48,0.2242,-431.756,-6.1802
0.81,10.6,48,0.2242,-431.7627,-6.1869
0.81,10.8,48,0.2243,-431.7691,-6.1933
0.81,11.0,48,0.2243,-431.7754,-6.1996
0.81,11.2,48,0.2243,-431.7814,-6.2056
0.81,11.4,48,0.2244,-431.7873,-6.2114
0.81,11.6,48,0.2244,-431.7929,-6.2171
0.81,11.8,48,0.2244,-431.7983,-6.2225
0.81,12.0,48,0.2245,-431.8035,-6.2277
0.81,12.2,48,0.2245,-431.8086,-6.2328
0.81,12.4,48,0.2245,-431.8134,-6.2376
0.81,12.6,48,0.2246,-431.8181,-6.2423
0.81,12.8,48,0.2246,-431.8227,-6.2468
0.81,13.0,48,0.2246,-431.827,-6.2512
0.81,13.2,48,0.2246,-431.8312,-6.2554
0.81,13.4,48,0.2247,-431.8352,-6.2594
0.81,13.6,48,0.2247,-431.8391,-6.2633
0.81,13.8,48,0.2247,-431.8429,-6.2671
0.81,14.0,48,0.2247,-431.8465,-6.2707
0.81,14.2,48,0.2247,-431.85,-6.2741
0.81,14.4,48,0.2247,-431.8533,-6.2775
0.81,14.6,48,0.2248,-431.8565,-6.2807
0.81,14.8,48,0.2248,-431.8596,-6.2838
0.81,15.0,48,0.2248,-431.8626,-6.2868
0.81,15.2,48,0.2248,-431.8655,-6.2896
0.81,15.4,48,0.2248,-431.8682,-6.2924
0.81,15.6,48,0.2248,-431.8709,-6.295
0.81,15.8,48,0.2248,-431.8734,-6.2976
0.81,16.0,48,0.2249,-431.8759,-6.3
0.82,0.4,48,0.1905,-432.0668,-6.491
0.82,0.6,48,0.1937,-431.9336,-6.3577
0.82,0.8,48,0.1966,-431.8277,-6.2519
0.82,1.0,48,0.1991,-431.7435,-6.1677
0.82,1.2,48,0.2013,-431.6765,-6.1007
0.82,1.4,48,0.2033,-431.6235,-6.0477
0.82,1.6,48,0.205,-431.5818,-6.0059
0.82,1.8,48,0.2066,-431.5493,-5.9735
0.82,2.0,48,0.208,-431.5246,-5.9488
0.82,2.2,48,0.2093,-431.5062,-5.9304
0.82,2.4,48,0.2104,-431.4931,-5.9173
0.82,2.6,48,0.2114,-431.4845,-5.9086
0.82,2.8,48,0.2124,-431.4795,-5.9037
0.82,3.0,48,0.2132,-431.4776,-5.9017
0.82,3.2,48,0.2139,-431.4782,-5.9024
0.82,3.4,48,0.2146,-431.481,-5.9052
0.82,3.6,48,0.2152,-431.4856,-5.9098
0.82,3.8,48,0.2158,-431.4916,-5.9158
0.82,4.0,48,0.2163,-431.4988,-5.923
0.82,4.2,48,0.2167,-431.507,-5.9312
0.82,4.4,48,0.2171,-431.516,-5.9402
0.82,4.6,48,0.2175,-431.5257,-5.9498
0.82,4.8,48,0.2178,-431.5358,-5.9599
0.82,5.0,48,0.2182,-431.5462,-5.9704
0.82,5.2,48,0.2184,-431.557,-5.9811
0.82,5.4,48,0.2187,-431.5679,-5.9921
0.82,5.6,48,0.219,-431.5789,-6.0031
0.82,5.8,48,0.2192,-431.59,-6.0141
0.82,6.0,48,0.2194,-431.601,-6.0252
0.82,6.2,48,0.2196,-431.612,-6.0362
0.82,6.4,48,0.2197,-431.6229,-6.0471
0.82,6.6,48,0.2199,-431.6337,-6.0579
0.82,6.8,48,0.2201,-431.6443,-6.0685
0.82,7.0,48,0.2202,-431.6548,-6.0789
0.82,7.2,48,0.2203,-431.665,-6.0892
0.82,7.4,48,0.2204,-431.675,-6.0992
0.82,7.6,48,0.2206,-431.6849,-6.109
0.82,7.8,48,0.2207,-431.6945,-6.1186
0.82,8.0,48,0.2208,-431.7038,-6.128
0.82,8.2,48,0.2209,-431.7129,-6.1371
0.82,8.4,48,0.2209,-431.7218,-6.146
0.82,8.6,48,0.221,-431.7304,-6.1546
0.82,8.8,48,0.2211,-431.7388,-6.163
0.82,9.0,48,0.2212,-431.747,-6.1711
0.82,9.2,48,0.2212,-431.7549,-6.179
0.82,9.4,48,0.2213,-431.7625,-6.1867
0.82,9.6,48,0.2213,-431.7699,-6.1941
0.82,9.8,48,0.2214,-431.7771,-6.2013
0.82,10.0,48,0.2214,-431.7841,-6.2082
0.82,10.2,48,0.2215,-431.7908,-6.215
0.82,10.4,48,0.2215,-431.7973,-6.2215
0.82,10.6,48,0.2216,-431.8036,-6.2278
0.82,10.8,48,0.2216,-431.8097,-6.2338
0.82,11.0,48,0.2217,-431.8155,-6.2397
0.82,11.2,48,0.2217,-431.8212,-6.2454
0.82,11.4,48,0.2217,-431.8267,-6.2508
0.82,11.6,48,0.2218,-431.8319,-6.2561
0.82,11.8,48,0.2218,-431.837,-6.2612
0.82,12.0,48,0.2218,-431.8419,-6.2661
0.82,12.2,48,0.2218,-431.8467,-6.2708
0.82,12.4,48,0.2219,-431.8512,-6.2754
0.82,12.6,48,0.2219,-431.8556,-6.2798
0.82,12.8,48,0.2219,-431.8599,-6.284
0.82,13.0,48,0.2219,-431.8639,-6.2881
0.82,13.2,48,0.222,-431.8679,-6.2921
0.82,13.4,48,0.222,-431.8717,-6.2958
0.82,13.6,48,0.222,-431.8753,-6.2995
0.82,13.8,48,0.222,-431.8788,-6.303
0.82,14.0,48,0.222,-431.8822,-6.3064
0.82,14.2,48,0.2221,-431.8855,-6.3096
0.82,14.4,48,0.2221,-431.8886,-6.3128
0.82,14.6,48,0.2221,-431.8916,-6.3158
0.82,14.8,48,0.2221,-431.8945,-6.3187
0.82,15.0,48,0.2221,-431.8973,-6.3215
0.82,15.2,48,0.2221,-431.9,-6.3242
0.82,15.4,48,0.2221,-431.9026,-6.3268
0.82,15.6,48,0.2221,-431.9051,-6.3292
0.82,15.8,48,0.2222,-431.9075,-6.3316
0.82,16.0,48,0.2222,-431.9097,-6.3339
0.83,0.4,48,0.1901,-432.0891,-6.5133
0.83,0.6,48,0.1931,-431.9636,-6.3877
0.83,0.8,48,0.1957,-431.8639,-6.2881
0.83,1.0,48,0.1981,-431.7848,-6.2089
0.83,1.2,48,0.2002,-431.7219,-6.146
0.83,1.4,48,0.202,-431.6721,-6.0963
0.83,1.6,48,0.2037,-431.6331,-6.0573
0.83,1.8,48,0.2051,-431.6028,-6.027
0.83,2.0,48,0.2065,-431.5798,-6.0039
0.83,2.2,48,0.2076,-431.5627,-5.9869
0.83,2.4,48,0.2087,-431.5506,-5.9748
0.83,2.6,48,0.2096,-431.5427,-5.9669
0.83,2.8,48,0.2105,-431.5382,-5.9624
0.83,3.0,48,0.2112,-431.5366,-5.9608
0.83,3.2,48,0.2119,-431.5374,-5.9616
0.83,3.4,48,0.2125,-431.5402,-5.9643
0.83,3.6,48,0.2131,-431.5446,-5.9688
0.83,3.8,48,0.2136,-431.5504,-5.9746
0.83,4.0,48,0.2141,-431.5573,-5.9815
0.83,4.2,48,0.2145,-431.5651,-5.9893
0.83,4.4,48,0.2149,-431.5737,-5.9978
0.83,4.6,48,0.2152,-431.5828,-6.007
0.83,4.8,48,0.2155,-431.5924,-6.0165
0.83,5.0,48,0.2158,-431.6023,-6.0264
0.83,5.2,48,0.2161,-431.6124,-6.0366
0.83,5.4,48,0.2164,-431.6227,-6.0469
0.83,5.6,48,0.2166,-431.6331,-6.0573
0.83,5.8,48,0.2168,-431.6435,-6.0677
0.83,6.0,48,0.217,-431.6539,-6.0781
0.83,6.2,48,0.2171,-431.6643,-6.0884
0.83,6.4,48,0.2173,-431.6745,-6.0987
0.83,6.6,48,0.2175,-431.6846,-6.1088
0.83,6.8,48,0.2176,-431.6946,-6.1188
0.83,7.0,48,0.2177,-431.7044,-6.1286
0.83,7.2,48,0.2178,-431.7141,-6.1382
0.83,7.4,48,0.218,-431.7235,-6.1477
0.83,7.6,48,0.2181,-431.7327,-6.1569
0.83,7.8,48,0.2182,-431.7417,-6.1659
0.83,8.0,48,0.2182,-431.7505,-6.1747
0.83,8.2,48,0.2183,-431.7591,-6.1832
0.83,8.4,48,0.2184,-431.7674,-6.1916
0.83,8.6,48,0.2185,-431.7755,-6.1996
0.83,8.8,48,0.2185,-431.7833,-6.2075
0.83,9.0,48,0.2186,-431.791,-6.2151
0.83,9.2,48,0.2187,-431.7984,-6.2225
0.83,9.4,48,0.2187,-431.8055,-6.2297
0.83,9.6,48,0.2188,-431.8125,-6.2367
0.83,9.8,48,0.2188,-431.8192,-6.2434
0.83,10.0,48,0.2189,-431.8257,-6.2499
0.83,10.2,48,0.2189,-431.832,-6.2562
0.83,10.4,48,0.219,-431.8381,-6.2623
0.83,10.6,48,0.219,-431.844,-6.2682
0.83,10.8,48,0.219,-431.8497,-6.2738
0.83,11.0,48,0.2191,-431.8552,-6.2793
0.83,11.2,48,0.2191,-431.8605,-6.2846
0.83,11.4,48,0.2191,-431.8656,-6.2897
0.83,11.6,48,0.2192,-431.8705,-6.2947
0.83,11.8,48,0.2192,-431.8753,-6.2994
0.83,12.0,48,0.2192,-431.8799,-6.304
0.83,12.2,48,0.2192,-431.8843,-6.3085
0.83,12.4,48,0.2193,-431.8886,-6.3127
0.83,12.6,48,0.2193,-431.8927,-6.3168
0.83,12.8,48,0.2193,-431.8966,-6.3208
0.83,13.0,48,0.2193,-431.9005,-6.3246
0.83,13.2,48,0.2194,-431.9041,-6.3283
0.83,13.4,48,0.2194,-431.9077,-6.3319
0.83,13.6,48,0.2194,-431.9111,-6.3353
0.83,13.8,48,0.2194,-431.9144,-6.3385
0.83,14.0,48,0.2194,-431.9175,-6.3417
0.83,14.2,48,0.2194,-431.9206,-6.3448
0.83,14.4,48,0.2194,-431.9235,-6.3477
0.83,14.6,48,0.2195,-431.9263,-6.3505
0.83,14.8,48,0.2195,-431.929,-6.3532
0.83,15.0,48,0.2195,-431.9316,-6.3558
0.83,15.2,48,0.2195,-431.9342,-6.3583
0.83,15.4,48,0.2195,-431.9366,-6.3607
0.83,15.6,48,0.2195,-431.9389,-6.3631
0.83,15.8,48,0.2195,-431.9411,-6.3653
0.83,16.0,48,0.2195,-431.9433,-6.3674
0.84,0.4,48,0.1896,-432.1114,-6.5356
0.84,0.6,48,0.1925,-431.9935,-6.4177
0.84,0.8,48,0.1949,-431.9001,-6.3242
0.84,1.0,48,0.1971,-431.8259,-6.25
0.84,1.2,48,0.1991,-431.767,-6.1912
0.84,1.4,48,0.2008,-431.7205,-6.1447
0.84,1.6,48,0.2023,-431.6841,-6.1083
0.84,1.8,48,0.2037,-431.6559,-6.0801
0.84,2.0,48,0.2049,-431.6346,-6.0587
0.84,2.2,48,0.206,-431.6188,-6.043
0.84,2.4,48,0.207,-431.6077,-6.0318
0.84,2.6,48,0.2078,-431.6004,-6.0246
0.84,2.8,48,0.2086,-431.5964,-6.0206
0.84,3.0,48,0.2093,-431.5951,-6.0192
0.84,3.2,48,0.21,-431.596,-6.0201
0.84,3.4,48,0.2105,-431.5987,-6.0229
0.84,3.6,48,0.211,-431.603,-6.0272
0.84,3.8,48,0.2115,-431.6086,-6.0327
0.84,4.0,48,0.2119,-431.6151,-6.0393
0.84,4.2,48,0.2123,-431.6226,-6.0467
0.84,4.4,48,0.2127,-431.6306,-6.0548
0.84,4.6,48,0.213,-431.6393,-6.0634
0.84,4.8,48,0.2133,-431.6483,-6.0725
0.84,5.0,48,0.2136,-431.6576,-6.0818
0.84,5.2,48,0.2138,-431.6672,-6.0913
0.84,5.4,48,0.214,-431.6768,-6.101
0.84,5.6,48,0.2142,-431.6866,-6.1108
0.84,5.8,48,0.2144,-431.6964,-6.1206
0.84,6.0,48,0.2146,-431.7062,-6.1303
0.84,6.2,48,0.2148,-431.7159,-6.14
0.84,6.4,48,0.2149,-431.7255,-6.1496
0.84,6.6,48,0.2151,-431.735,-6.1591
0.84,6.8,48,0.2152,-431.7443,-6.1685
0.84,7.0,48,0.2153,-431.7535,-6.1777
0.84,7.2,48,0.2154,-431.7625,-6.1867
0.84,7.4,48,0.2155,-431.7713,-6.1955
0.84,7.6,48,0.2156,-431.78,-6.2041
0.84,7.8,48,0.2157,-431.7884,-6.2126
0.84,8.0,48,0.2158,-431.7966,-6.2208
0.84,8.2,48,0.2159,-431.8046,-6.2288
0.84,8.4,48,0.2159,-431.8124,-6.2365
0.84,8.6,48,0.216,-431.8199,-6.2441
0.84,8.8,48,0.2161,-431.8273,-6.2514
0.84,9.0,48,0.2161,-431.8344,-6.2586
0.84,9.2,48,0.2162,-431.8413,-6.2655
0.84,9.4,48,0.2162,-431.848,-6.2722
0.84,9.6,48,0.2163,-431.8545,-6.2787
0.84,9.8,48,0.2163,-431.8608,-6.2849
0.84,10.0,48,0.2164,-431.8668,-6.291
0.84,10.2,48,0.2164,-431.8727,-6.2969
0.84,10.4,48,0.2164,-431.8784,-6.3026
0.84,10.6,48,0.2165,-431.8839,-6.3081
0.84,10.8,48,0.2165,-431.8892,-6.3134
0.84,11.0,48,0.2165,-431.8943,-6.3185
0.84,11.2,48,0.2166,-431.8992,-6.3234
0.84,11.4,48,0.2166,-431.904,-6.3282
0.84,11.6,48,0.2166,-431.9086,-6.3328
0.84,11.8,48,0.2167,-431.9131,-6.3372
0.84,12.0,48,0.2167,-431.9173,-6.3415
0.84,12.2,48,0.2167,-431.9215,-6.3456
0.84,12.4,48,0.2167,-431.9255,-6.3496
0.84,12.6,48,0.2167,-431.9293,-6.3535
0.84,12.8,48,0.2168,-431.933,-6.3572
0.84,13.0,48,0.2168,-431.9365,-6.3607
0.84,13.2,48,0.2168,-431.94,-6.3641
0.84,13.4,48,0.2168,-431.9433,-6.3674
0.84,13.6,48,0.2168,-431.9464,-6.3706
0.84,13.8,48,0.2169,-431.9495,-6.3737
0.84,14.0,48,0.2169,-431.9525,-6.3766
0.84,14.2,48,0.2169,-431.9553,-6.3795
0.84,14.4,48,0.2169,-431.958,-6.3822
0.84,14.6,48,0.2169,-431.9606,-6.3848
0.84,14.8,48,0.2169,-431.9632,-6.3873
0.84,15.0,48,0.2169,-431.9656,-6.3898
0.84,15.2,48,0.2169,-431.9679,-6.3921
0.84,15.4,48,0.217,-431.9702,-6.3944
0.84,15.6,48,0.217,-431.9723,-6.3965
0.84,15.8,48,0.217,-431.9744,-6.3986
0.84,16.0,48,0.217,-431.9764,-6.4006
0.85,0.4,48,0.1892,-432.1337,-6.5578
0.85,0.6,48,0.1918,-432.0234,-6.4476
0.85,0.8,48,0.1941,-431.9361,-6.3602
0.85,1.0,48,0.1962,-431.8668,-6.291
0.85,1.2,48,0.198,-431.812,-6.2361
0.85,1.4,48,0.1996,-431.7687,-6.1929
0.85,1.6,48,0.201,-431.7349,-6.1591
0.85,1.8,48,0.2022,-431.7088,-6.1329
0.85,2.0,48,0.2034,-431.689,-6.1132
0.85,2.2,48,0.2044,-431.6745,-6.0986
0.85,2.4,48,0.2053,-431.6643,-6.0884
0.85,2.6,48,0.2061,-431.6577,-6.0819
0.85,2.8,48,0.2068,-431.6541,-6.0783
0.85,3.0,48,0.2074,-431.653,-6.0772
0.85,3.2,48,0.208,-431.654,-6.0782
0.85,3.4,48,0.2086,-431.6567,-6.0809
0.85,3.6,48,0.209,-431.6608,-6.085
0.85,3.8,48,0.2095,-431.6661,-6.0903
0.85,4.0,48,0.2099,-431.6724,-6.0965
0.85,4.2,48,0.2102,-431.6794,-6.1035
0.85,4.4,48,0.2105,-431.687,-6.1112
0.85,4.6,48,0.2108,-431.6951,-6.1193
0.85,4.8,48,0.2111,-431.7036,-6.1278
0.85,5.0,48,0.2113,-431.7123,-6.1365
0.85,5.2,48,0.2116,-431.7213,-6.1454
0.85,5.4,48,0.2118,-431.7303,-6.1545
0.85,5.6,48,0.212,-431.7395,-6.1637
0.85,5.8,48,0.2121,-431.7486,-6.1728
0.85,6.0,48,0.2123,-431.7578,-6.1819
0.85,6.2,48,0.2125,-431.7668,-6.191
0.85,6.4,48,0.2126,-431.7758,-6.2
0.85,6.6,48,0.2127,-431.7847,-6.2088
0.85,6.8,48,0.2128,-431.7934,-6.2176
0.85,7.0,48,0.2129,-431.8019,-6.2261
0.85,7.2,48,0.213,-431.8104,-6.2345
0.85,7.4,48,0.2131,-431.8186,-6.2427
0.85,7.6,48,0.2132,-431.8266,-6.2508
0.85,7.8,48,0.2133,-431.8345,-6.2586
0.85,8.0,48,0.2134,-431.8421,-6.2663
0.85,8.2,48,0.2134,-431.8495,-6.2737
0.85,8.4,48,0.2135,-431.8568,-6.281
0.85,8.6,48,0.2136,-431.8638,-6.288
0.85,8.8,48,0.2136,-431.8707,-6.2948
0.85,9.0,48,0.2137,-431.8773,-6.3015
0.85,9.2,48,0.2137,-431.8837,-6.3079
0.85,9.4,48,0.2138,-431.8899,-6.3141
0.85,9.6,48,0.2138,-431.896,-6.3201
0.85,9.8,48,0.2139,-431.9018,-6.326
0.85,10.0,48,0.2139,-431.9075,-6.3316
0.85,10.2,48,0.2139,-431.9129,-6.3371
0.85,10.4,48,0.214,-431.9182,-6.3424
0.85,10.6,48,0.214,-431.9233,-6.3475
0.85,10.8,48,0.214,-431.9282,-6.3524
0.85,11.0,48,0.2141,-431.933,-6.3572
0.85,11.2,48,0.2141,-431.9376,-6.3618
0.85,11.4,48,0.2141,-431.942,-6.3662
0.85,11.6,48,0.2142,-431.9463,-6.3705
0.85,11.8,48,0.2142,-431.9504,-6.3746
0.85,12.0,48,0.2142,-431.9544,-6.3786
0.85,12.2,48,0.2142,-431.9582,-6.3824
0.85,12.4,48,0.2142,-431.9619,-6.3861
0.85,12.6,48,0.2143,-431.9655,-6.3897
0.85,12.8,48,0.2143,-431.9689,-6.3931
0.85,13.0,48,0.2143,-431.9722,-6.3964
0.85,13.2,48,0.2143,-431.9754,-6.3996
0.85,13.4,48,0.2143,-431.9785,-6.4026
0.85,13.6,48,0.2143,-431.9814,-6.4056
0.85,13.8,48,0.2144,-431.9843,-6.4084
0.85,14.0,48,0.2144,-431.987,-6.4112
0.85,14.2,48,0.2144,-431.9896,-6.4138
0.85,14.4,48,0.2144,-431.9922,-6.4163
0.85,14.6,48,0.2144,-431.9946,-6.4188
0.85,14.8,48,0.2144,-431.9969,-6.4211
0.85,15.0,48,0.2144,-431.9992,-6.4234
0.85,15.2,48,0.2144,-432.0014,-6.4255
0.85,15.4,48,0.2144,-432.0034,-6.4276
0.85,15.6,48,0.2145,-432.0054,-6.4296
0.85,15.8,48,0.2145,-432.0074,-6.4315
0.85,16.0,48,0.2145,-432.0092,-6.4334
0.86,0.4,48,0.1888,-432.1559,-6.58
0.86,0.6,48,0.1912,-432.0532,-6.4774
0.86,0.8,48,0.1933,-431.972,-6.3961
0.86,1.0,48,0.1952,-431.9076,-6.3318
0.86,1.2,48,0.1969,-431.8567,-6.2809
0.86,1.4,48,0.1983,-431.8166,-6.2408
0.86,1.6,48,0.1997,-431.7854,-6.2095
0.86,1.8,48,0.2008,-431.7613,-6.1854
0.86,2.0,48,0.2018,-431.7431,-6.1672
0.86,2.2,48,0.2028,-431.7297,-6.1539
0.86,2.4,48,0.2036,-431.7204,-6.1446
0.86,2.6,48,0.2043,-431.7145,-6.1387
0.86,2.8,48,0.205,-431.7113,-6.1355
0.86,3.0,48,0.2056,-431.7105,-6.1346
0.86,3.2,48,0.2061,-431.7115,-6.1357
0.86,3.4,48,0.2066,-431.7142,-6.1383
0.86,3.6,48,0.2071,-431.7181,-6.1423
0.86,3.8,48,0.2074,-431.7231,-6.1473
0.86,4.0,48,0.2078,-431.729,-6.1532
0.86,4.2,48,0.2081,-431.7356,-6.1597
0.86,4.4,48,0.2084,-431.7427,-6.1669
0.86,4.6,48,0.2087,-431.7503,-6.1745
0.86,4.8,48,0.2089,-431.7582,-6.1824
0.86,5.0,48,0.2092,-431.7664,-6.1906
0.86,5.2,48,0.2094,-431.7748,-6.1989
0.86,5.4,48,0.2096,-431.7832,-6.2074
0.86,5.6,48,0.2097,-431.7917,-6.2159
0.86,5.8,48,0.2099,-431.8002,-6.2244
0.86,6.0,48,0.21,-431.8087,-6.2329
0.86,6.2,48,0.2102,-431.8172,-6.2413
0.86,6.4,48,0.2103,-431.8255,-6.2497
0.86,6.6,48,0.2104,-431.8337,-6.2579
0.86,6.8,48,0.2105,-431.8418,-6.266
0.86,7.0,48,0.2106,-431.8498,-6.274
0.86,7.2,48,0.2107,-431.8576,-6.2818
0.86,7.4,48,0.2108,-431.8652,-6.2894
0.86,7.6,48,0.2109,-431.8727,-6.2969
0.86,7.8,48,0.211,-431.88,-6.3041
0.86,8.0,48,0.211,-431.887,-6.3112
0.86,8.2,48,0.2111,-431.8939,-6.3181
0.86,8.4,48,0.2112,-431.9007,-6.3248
0.86,8.6,48,0.2112,-431.9072,-6.3313
0.86,8.8,48,0.2113,-431.9135,-6.3377
0.86,9.0,48,0.2113,-431.9196,-6.3438
0.86,9.2,48,0.2114,-431.9256,-6.3498
0.86,9.4,48,0.2114,-431.9314,-6.3555
0.86,9.6,48,0.2114,-431.9369,-6.3611
0.86,9.8,48,0.2115,-431.9424,-6.3665
0.86,10.0,48,0.2115,-431.9476,-6.3718
0.86,10.2,48,0.2115,-431.9526,-6.3768
0.86,10.4,48,0.2116,-431.9575,-6.3817
0.86,10.6,48,0.2116,-431.9622,-6.3864
0.86,10.8,48,0.2116,-431.9668,-6.391
0.86,11.0,48,0.2117,-431.9712,-6.3954
0.86,11.2,48,0.2117,-431.9755,-6.3996
0.86,11.4,48,0.2117,-431.9796,-6.4037
0.86,11.6,48,0.2117,-431.9835,-6.4077
0.86,11.8,48,0.2118,-431.9873,-6.4115
0.86,12.0,48,0.2118,-431.991,-6.4152
0.86,12.2,48,0.2118,-431.9945,-6.4187
0.86,12.4,48,0.2118,-431.998,-6.4221
0.86,12.6,48,0.2118,-432.0013,-6.4254
0.86,12.8,48,0.2118,-432.0044,-6.4286
0.86,13.0,48,0.2119,-432.0075,-6.4317
0.86,13.2,48,0.2119,-432.0104,-6.4346
0.86,13.4,48,0.2119,-432.0133,-6.4374
0.86,13.6,48,0.2119,-432.016,-6.4402
0.86,13.8,48,0.2119,-432.0186,-6.4428
0.86,14.0,48,0.2119,-432.0211,-6.4453
0.86,14.2,48,0.2119,-432.0236,-6.4477
0.86,14.4,48,0.212,-432.0259,-6.4501
0.86,14.6,48,0.212,-432.0282,-6.4523
0.86,14.8,48,0.212,-432.0303,-6.4545
0.86,15.0,48,0.212,-432.0324,-6.4566
0.86,15.2,48,0.212,-432.0344,-6.4586
0.86,15.4,48,0.212,-432.0363,-6.4605
0.86,15.6,48,0.212,-432.0382,-6.4624
0.86,15.8,48,0.212,-432.04,-6.4641
0.86,16.0,48,0.212,-432.0417,-6.4659
0.87,0.4,48,0.1883,-432.1781,-6.6022
0.87,0.6,48,0.1906,-432.0829,-6.5071
