policy,x,y,radius,episode,arrived,max_control
scripted,86.0,34.0,8.0,183,1,0.470717
scripted,86.0,34.0,10.0,183,1,0.47396
scripted,86.0,34.0,12.0,183,1,0.425543
scripted,86.0,34.0,6.0,184,0,
scripted,86.0,34.0,8.0,184,0,
scripted,86.0,34.0,10.0,184,0,
scripted,86.0,34.0,12.0,184,0,
scripted,86.0,34.0,6.0,185,1,0.506382
scripted,86.0,34.0,8.0,185,1,0.457324
scripted,86.0,34.0,10.0,185,1,0.45774
scripted,86.0,34.0,12.0,185,1,0.439397
scripted,86.0,34.0,6.0,186,1,0.413043
scripted,86.0,34.0,8.0,186,1,0.32354
scripted,86.0,34.0,10.0,186,1,0.290335
scripted,86.0,34.0,12.0,186,1,0.295893
scripted,86.0,34.0,6.0,187,1,0.57223
scripted,86.0,34.0,8.0,187,1,0.482499
scripted,86.0,34.0,10.0,187,1,0.418928
scripted,86.0,34.0,12.0,187,1,0.387859
scripted,86.0,34.0,6.0,188,0,
scripted,86.0,34.0,8.0,188,1,0.347599
scripted,86.0,34.0,10.0,188,1,0.307187
scripted,86.0,34.0,12.0,188,1,0.271917
scripted,86.0,34.0,6.0,189,1,0.572107
scripted,86.0,34.0,8.0,189,1,0.479332
scripted,86.0,34.0,10.0,189,1,0.429414
scripted,86.0,34.0,12.0,189,1,0.428493
scripted,86.0,34.0,6.0,190,0,
scripted,86.0,34.0,8.0,190,1,0.403278
scripted,86.0,34.0,10.0,190,1,0.393142
scripted,86.0,34.0,12.0,190,1,0.369468
scripted,86.0,34.0,6.0,191,1,0.545447
scripted,86.0,34.0,8.0,191,1,0.444311
scripted,86.0,34.0,10.0,191,1,0.426789
scripted,86.0,34.0,12.0,191,1,0.41462
scripted,86.0,34.0,6.0,192,1,0.49517
scripted,86.0,34.0,8.0,192,1,0.425939
scripted,86.0,34.0,10.0,192,1,0.412284
scripted,86.0,34.0,12.0,192,1,0.413436
scripted,86.0,34.0,6.0,193,0,
scripted,86.0,34.0,8.0,193,1,0.508843
scripted,86.0,34.0,10.0,193,1,0.423661
scripted,86.0,34.0,12.0,193,1,0.364849
scripted,86.0,34.0,6.0,194,1,0.483662
scripted,86.0,34.0,8.0,194,1,0.536454
scripted,86.0,34.0,10.0,194,1,0.538184
scripted,86.0,34.0,12.0,194,1,0.521912
scripted,86.0,34.0,6.0,195,1,0.398446
scripted,86.0,34.0,8.0,195,1,0.255159
scripted,86.0,34.0,10.0,195,1,0.177071
scripted,86.0,34.0,12.0,195,1,0.177452
scripted,86.0,34.0,6.0,196,1,0.454924
scripted,86.0,34.0,8.0,196,1,0.450346
scripted,86.0,34.0,10.0,196,1,0.438609
scripted,86.0,34.0,12.0,196,1,0.428206
scripted,86.0,34.0,6.0,197,0,
scripted,86.0,34.0,8.0,197,1,0.262818
scripted,86.0,34.0,10.0,197,1,0.404378
scripted,86.0,34.0,12.0,197,1,0.378328
scripted,86.0,34.0,6.0,198,0,
scripted,86.0,34.0,8.0,198,0,
scripted,86.0,34.0,10.0,198,0,
scripted,86.0,34.0,12.0,198,0,
scripted,86.0,34.0,6.0,199,1,0.337961
scripted,86.0,34.0,8.0,199,1,0.459103
scripted,86.0,34.0,10.0,199,1,0.462821
scripted,86.0,34.0,12.0,199,1,0.446006
scripted,88.0,34.0,6.0,0,1,0.324688
scripted,88.0,34.0,8.0,0,1,0.266115
scripted,88.0,34.0,10.0,0,1,0.346936
scripted,88.0,34.0,12.0,0,1,0.322456
scripted,88.0,34.0,6.0,1,1,0.425105
scripted,88.0,34.0,8.0,1,1,0.391174
scripted,88.0,34.0,10.0,1,1,0.391842
scripted,88.0,34.0,12.0,1,1,0.362566
scripted,88.0,34.0,6.0,2,1,0.360588
scripted,88.0,34.0,8.0,2,1,0.304515
scripted,88.0,34.0,10.0,2,1,0.245178
scripted,88.0,34.0,12.0,2,1,0.220301
scripted,88.0,34.0,6.0,3,1,0.918432
scripted,88.0,34.0,8.0,3,1,0.79677
scripted,88.0,34.0,10.0,3,1,0.682567
scripted,88.0,34.0,12.0,3,1,0.621059
scripted,88.0,34.0,6.0,4,1,0.391749
scripted,88.0,34.0,8.0,4,1,0.299485
scripted,88.0,34.0,10.0,4,1,0.239916
scripted,88.0,34.0,12.0,4,1,0.335341
scripted,88.0,34.0,6.0,5,1,0.304441
scripted,88.0,34.0,8.0,5,1,0.295897
scripted,88.0,34.0,10.0,5,1,0.297226
scripted,88.0,34.0,12.0,5,1,0.3929
scripted,88.0,34.0,6.0,6,1,0.41231
scripted,88.0,34.0,8.0,6,1,0.34771
scripted,88.0,34.0,10.0,6,1,0.327099
scripted,88.0,34.0,12.0,6,1,0.336358
scripted,88.0,34.0,6.0,7,0,
scripted,88.0,34.0,8.0,7,0,
scripted,88.0,34.0,10.0,7,0,
scripted,88.0,34.0,12.0,7,0,
scripted,88.0,34.0,6.0,8,1,0.413692
scripted,88.0,34.0,8.0,8,1,0.319954
scripted,88.0,34.0,10.0,8,1,0.398273
scripted,88.0,34.0,12.0,8,1,0.3328
scripted,88.0,34.0,6.0,9,1,0.431944
scripted,88.0,34.0,8.0,9,1,0.362267
scripted,88.0,34.0,10.0,9,1,0.318462
scripted,88.0,34.0,12.0,9,1,0.302475
scripted,88.0,34.0,6.0,10,1,0.365362
scripted,88.0,34.0,8.0,10,1,0.416812
scripted,88.0,34.0,10.0,10,1,0.447623
scripted,88.0,34.0,12.0,10,1,0.470139
scripted,88.0,34.0,6.0,11,0,
scripted,88.0,34.0,8.0,11,0,
scripted,88.0,34.0,10.0,11,0,
scripted,88.0,34.0,12.0,11,0,
scripted,88.0,34.0,6.0,12,0,
scripted,88.0,34.0,8.0,12,0,
scripted,88.0,34.0,10.0,12,1,0.188801
scripted,88.0,34.0,12.0,12,1,0.210288
scripted,88.0,34.0,6.0,13,0,
scripted,88.0,34.0,8.0,13,0,
scripted,88.0,34.0,10.0,13,1,0.323049
scripted,88.0,34.0,12.0,13,1,0.329184
scripted,88.0,34.0,6.0,14,0,
scripted,88.0,34.0,8.0,14,0,
scripted,88.0,34.0,10.0,14,0,
scripted,88.0,34.0,12.0,14,0,
scripted,88.0,34.0,6.0,15,0,
scripted,88.0,34.0,8.0,15,0,
scripted,88.0,34.0,10.0,15,0,
scripted,88.0,34.0,12.0,15,0,
scripted,88.0,34.0,6.0,16,1,0.343506
scripted,88.0,34.0,8.0,16,1,0.328169
scripted,88.0,34.0,10.0,16,1,0.321395
scripted,88.0,34.0,12.0,16,1,0.312821
scripted,88.0,34.0,6.0,17,1,0.453828
scripted,88.0,34.0,8.0,17,1,0.39203
scripted,88.0,34.0,10.0,17,1,0.439855
scripted,88.0,34.0,12.0,17,1,0.404948
scripted,88.0,34.0,6.0,18,1,0.411902
scripted,88.0,34.0,8.0,18,1,0.25121
scripted,88.0,34.0,10.0,18,1,0.191342
scripted,88.0,34.0,12.0,18,1,0.162948
scripted,88.0,34.0,6.0,19,1,0.298161
scripted,88.0,34.0,8.0,19,1,0.327542
scripted,88.0,34.0,10.0,19,1,0.359321
scripted,88.0,34.0,12.0,19,1,0.422017
scripted,88.0,34.0,6.0,20,1,0.377214
scripted,88.0,34.0,8.0,20,1,0.353673
scripted,88.0,34.0,10.0,20,1,0.37196
scripted,88.0,34.0,12.0,20,1,0.42639
scripted,88.0,34.0,6.0,21,1,0.698185
scripted,88.0,34.0,8.0,21,1,0.607881
scripted,88.0,34.0,10.0,21,1,0.544514
scripted,88.0,34.0,12.0,21,1,0.509278
scripted,88.0,34.0,6.0,22,1,0.390413
scripted,88.0,34.0,8.0,22,1,0.29592
scripted,88.0,34.0,10.0,22,1,0.274627
scripted,88.0,34.0,12.0,22,1,0.277396
scripted,88.0,34.0,6.0,23,1,0.324636
scripted,88.0,34.0,8.0,23,1,0.266875
scripted,88.0,34.0,10.0,23,1,0.252294
scripted,88.0,34.0,12.0,23,1,0.379107
scripted,88.0,34.0,6.0,24,1,0.382662
scripted,88.0,34.0,8.0,24,1,0.296207
scripted,88.0,34.0,10.0,24,1,0.243587
scripted,88.0,34.0,12.0,24,1,0.319718
scripted,88.0,34.0,6.0,25,0,
scripted,88.0,34.0,8.0,25,0,
scripted,88.0,34.0,10.0,25,1,0.236344
scripted,88.0,34.0,12.0,25,1,0.390075
scripted,88.0,34.0,6.0,26,1,0.354862
scripted,88.0,34.0,8.0,26,1,0.30103
scripted,88.0,34.0,10.0,26,1,0.252033
scripted,88.0,34.0,12.0,26,1,0.232499
scripted,88.0,34.0,6.0,27,1,0.402728
scripted,88.0,34.0,8.0,27,1,0.328229
scripted,88.0,34.0,10.0,27,1,0.421645
scripted,88.0,34.0,12.0,27,1,0.388912
scripted,88.0,34.0,6.0,28,1,0.355024
scripted,88.0,34.0,8.0,28,1,0.341032
scripted,88.0,34.0,10.0,28,1,0.334841
scripted,88.0,34.0,12.0,28,1,0.45027
scripted,88.0,34.0,6.0,29,1,0.37367
scripted,88.0,34.0,8.0,29,1,0.26529
scripted,88.0,34.0,10.0,29,1,0.230452
scripted,88.0,34.0,12.0,29,1,0.234971
scripted,88.0,34.0,6.0,30,1,0.18532
scripted,88.0,34.0,8.0,30,1,0.160307
scripted,88.0,34.0,10.0,30,1,0.1646
scripted,88.0,34.0,12.0,30,1,0.177649
scripted,88.0,34.0,6.0,31,0,
scripted,88.0,34.0,8.0,31,0,
scripted,88.0,34.0,10.0,31,1,0.171321
scripted,88.0,34.0,12.0,31,1,0.193087
scripted,88.0,34.0,6.0,32,1,0.373652
scripted,88.0,34.0,8.0,32,1,0.388046
scripted,88.0,34.0,10.0,32,1,0.417957
scripted,88.0,34.0,12.0,32,1,0.434952
scripted,88.0,34.0,6.0,33,1,0.294165
scripted,88.0,34.0,8.0,33,1,0.197143
scripted,88.0,34.0,10.0,33,1,0.157818
scripted,88.0,34.0,12.0,33,1,0.256863
scripted,88.0,34.0,6.0,34,1,0.408818
scripted,88.0,34.0,8.0,34,1,0.341606
scripted,88.0,34.0,10.0,34,1,0.292085
scripted,88.0,34.0,12.0,34,1,0.340624
scripted,88.0,34.0,6.0,35,1,0.381219
scripted,88.0,34.0,8.0,35,1,0.356952
scripted,88.0,34.0,10.0,35,1,0.344289
scripted,88.0,34.0,12.0,35,1,0.334939
scripted,88.0,34.0,6.0,36,1,0.440979
scripted,88.0,34.0,8.0,36,1,0.327244
scripted,88.0,34.0,10.0,36,1,0.328567
scripted,88.0,34.0,12.0,36,1,0.37453
scripted,88.0,34.0,6.0,37,1,0.359958
scripted,88.0,34.0,8.0,37,1,0.291622
scripted,88.0,34.0,10.0,37,1,0.279595
scripted,88.0,34.0,12.0,37,1,0.379981
scripted,88.0,34.0,6.0,38,1,0.350112
scripted,88.0,34.0,8.0,38,1,0.31124
scripted,88.0,34.0,10.0,38,1,0.424633
scripted,88.0,34.0,12.0,38,1,0.40575
scripted,88.0,34.0,6.0,39,0,
scripted,88.0,34.0,8.0,39,0,
scripted,88.0,34.0,10.0,39,0,
scripted,88.0,34.0,12.0,39,1,0.331375
scripted,88.0,34.0,6.0,40,1,0.316377
scripted,88.0,34.0,8.0,40,1,0.297569
scripted,88.0,34.0,10.0,40,1,0.293017
scripted,88.0,34.0,12.0,40,1,0.276488
scripted,88.0,34.0,6.0,41,1,0.416967
scripted,88.0,34.0,8.0,41,1,0.458485
scripted,88.0,34.0,10.0,41,1,0.388673
scripted,88.0,34.0,12.0,41,1,0.467341
scripted,88.0,34.0,6.0,42,0,
scripted,88.0,34.0,8.0,42,0,
scripted,88.0,34.0,10.0,42,0,
scripted,88.0,34.0,12.0,42,0,
scripted,88.0,34.0,6.0,43,1,0.323958
scripted,88.0,34.0,8.0,43,1,0.340844
scripted,88.0,34.0,10.0,43,1,0.405395
scripted,88.0,34.0,12.0,43,1,0.418072
scripted,88.0,34.0,6.0,44,1,0.372284
scripted,88.0,34.0,8.0,44,1,0.341414
scripted,88.0,34.0,10.0,44,1,0.479847
scripted,88.0,34.0,12.0,44,1,0.432016
scripted,88.0,34.0,6.0,45,1,0.617086
scripted,88.0,34.0,8.0,45,1,0.555575
scripted,88.0,34.0,10.0,45,1,0.433849
scripted,88.0,34.0,12.0,45,1,0.346204
scripted,88.0,34.0,6.0,46,1,0.373956
scripted,88.0,34.0,8.0,46,1,0.312782
scripted,88.0,34.0,10.0,46,1,0.336304
scripted,88.0,34.0,12.0,46,1,0.39121
scripted,88.0,34.0,6.0,47,1,0.392328
scripted,88.0,34.0,8.0,47,1,0.586842
scripted,88.0,34.0,10.0,47,1,0.504254
scripted,88.0,34.0,12.0,47,1,0.433414
scripted,88.0,34.0,6.0,48,1,0.392015
scripted,88.0,34.0,8.0,48,1,0.296999
scripted,88.0,34.0,10.0,48,1,0.241873
scripted,88.0,34.0,12.0,48,1,0.351034
scripted,88.0,34.0,6.0,49,1,0.906911
scripted,88.0,34.0,8.0,49,1,0.782513
scripted,88.0,34.0,10.0,49,1,0.652477
scripted,88.0,34.0,12.0,49,1,0.571697
scripted,88.0,34.0,6.0,50,1,0.397021
scripted,88.0,34.0,8.0,50,1,0.414744
scripted,88.0,34.0,10.0,50,1,0.431633
scripted,88.0,34.0,12.0,50,1,0.440801
scripted,88.0,34.0,6.0,51,1,0.398899
scripted,88.0,34.0,8.0,51,1,0.259319
scripted,88.0,34.0,10.0,51,1,0.199968
scripted,88.0,34.0,12.0,51,1,0.265255
scripted,88.0,34.0,6.0,52,1,0.3573
scripted,88.0,34.0,8.0,52,1,0.396376
scripted,88.0,34.0,10.0,52,1,0.399227
scripted,88.0,34.0,12.0,52,1,0.391631
scripted,88.0,34.0,6.0,53,1,0.205847
scripted,88.0,34.0,8.0,53,1,0.223796
scripted,88.0,34.0,10.0,53,1,0.266683
scripted,88.0,34.0,12.0,53,1,0.414765
scripted,88.0,34.0,6.0,54,1,0.272653
scripted,88.0,34.0,8.0,54,1,0.255581
scripted,88.0,34.0,10.0,54,1,0.244154
scripted,88.0,34.0,12.0,54,1,0.248806
scripted,88.0,34.0,6.0,55,1,0.346846
scripted,88.0,34.0,8.0,55,1,0.367968
scripted,88.0,34.0,10.0,55,1,0.438137
scripted,88.0,34.0,12.0,55,1,0.411035
scripted,88.0,34.0,6.0,56,1,0.661838
scripted,88.0,34.0,8.0,56,1,0.634777
scripted,88.0,34.0,10.0,56,1,0.583701
scripted,88.0,34.0,12.0,56,1,0.541078
scripted,88.0,34.0,6.0,57,1,0.486305
scripted,88.0,34.0,8.0,57,1,0.4374
scripted,88.0,34.0,10.0,57,1,0.456606
scripted,88.0,34.0,12.0,57,1,0.542314
scripted,88.0,34.0,6.0,58,1,0.471054
scripted,88.0,34.0,8.0,58,1,0.337733
scripted,88.0,34.0,10.0,58,1,0.288573
scripted,88.0,34.0,12.0,58,1,0.38247
scripted,88.0,34.0,6.0,59,1,0.405676
scripted,88.0,34.0,8.0,59,1,0.40598
scripted,88.0,34.0,10.0,59,1,0.479869
scripted,88.0,34.0,12.0,59,1,0.476662
scripted,88.0,34.0,6.0,60,1,0.213545
scripted,88.0,34.0,8.0,60,1,0.172375
scripted,88.0,34.0,10.0,60,1,0.287104
scripted,88.0,34.0,12.0,60,1,0.253011
scripted,88.0,34.0,6.0,61,1,0.505157
scripted,88.0,34.0,8.0,61,1,0.314982
scripted,88.0,34.0,10.0,61,1,0.251823
scripted,88.0,34.0,12.0,61,1,0.234175
scripted,88.0,34.0,6.0,62,1,0.835491
scripted,88.0,34.0,8.0,62,1,0.759387
scripted,88.0,34.0,10.0,62,1,0.657795
scripted,88.0,34.0,12.0,62,1,0.60283
scripted,88.0,34.0,6.0,63,0,
scripted,88.0,34.0,8.0,63,0,
scripted,88.0,34.0,10.0,63,0,
scripted,88.0,34.0,12.0,63,0,
scripted,88.0,34.0,6.0,64,1,0.262444
scripted,88.0,34.0,8.0,64,1,0.19524
scripted,88.0,34.0,10.0,64,1,0.2159
scripted,88.0,34.0,12.0,64,1,0.376848
scripted,88.0,34.0,6.0,65,0,
scripted,88.0,34.0,8.0,65,0,
scripted,88.0,34.0,10.0,65,1,0.429881
scripted,88.0,34.0,12.0,65,1,0.378798
scripted,88.0,34.0,6.0,66,1,0.373971
scripted,88.0,34.0,8.0,66,1,0.311285
scripted,88.0,34.0,10.0,66,1,0.294275
scripted,88.0,34.0,12.0,66,1,0.324867
scripted,88.0,34.0,6.0,67,1,0.47186
scripted,88.0,34.0,8.0,67,1,0.37675
scripted,88.0,34.0,10.0,67,1,0.313991
scripted,88.0,34.0,12.0,67,1,0.417803
scripted,88.0,34.0,6.0,68,1,0.314742
scripted,88.0,34.0,8.0,68,1,0.282968
scripted,88.0,34.0,10.0,68,1,0.328493
scripted,88.0,34.0,12.0,68,1,0.390302
scripted,88.0,34.0,6.0,69,0,
scripted,88.0,34.0,8.0,69,1,0.142125
scripted,88.0,34.0,10.0,69,1,0.171957
scripted,88.0,34.0,12.0,69,1,0.30435
scripted,88.0,34.0,6.0,70,1,0.360243
scripted,88.0,34.0,8.0,70,1,0.344698
scripted,88.0,34.0,10.0,70,1,0.32338
scripted,88.0,34.0,12.0,70,1,0.363023
scripted,88.0,34.0,6.0,71,1,0.260312
scripted,88.0,34.0,8.0,71,1,0.344705
scripted,88.0,34.0,10.0,71,1,0.299447
scripted,88.0,34.0,12.0,71,1,0.252451
scripted,88.0,34.0,6.0,72,1,0.324913
scripted,88.0,34.0,8.0,72,1,0.274002
scripted,88.0,34.0,10.0,72,1,0.292395
scripted,88.0,34.0,12.0,72,1,0.346453
scripted,88.0,34.0,6.0,73,1,0.535633
scripted,88.0,34.0,8.0,73,1,0.433804
scripted,88.0,34.0,10.0,73,1,0.366593
scripted,88.0,34.0,12.0,73,1,0.358018
scripted,88.0,34.0,6.0,74,1,0.655736
scripted,88.0,34.0,8.0,74,1,0.56273
scripted,88.0,34.0,10.0,74,1,0.453577
scripted,88.0,34.0,12.0,74,1,0.419567
scripted,88.0,34.0,6.0,75,1,0.385251
scripted,88.0,34.0,8.0,75,1,0.295045
scripted,88.0,34.0,10.0,75,1,0.322083
scripted,88.0,34.0,12.0,75,1,0.303883
scripted,88.0,34.0,6.0,76,1,0.526137
scripted,88.0,34.0,8.0,76,1,0.481725
scripted,88.0,34.0,10.0,76,1,0.558294
scripted,88.0,34.0,12.0,76,1,0.477494
scripted,88.0,34.0,6.0,77,1,0.318946
scripted,88.0,34.0,8.0,77,1,0.337791
scripted,88.0,34.0,10.0,77,1,0.334533
scripted,88.0,34.0,12.0,77,1,0.315309
scripted,88.0,34.0,6.0,78,1,0.322979
scripted,88.0,34.0,8.0,78,1,0.298687
scripted,88.0,34.0,10.0,78,1,0.284274
scripted,88.0,34.0,12.0,78,1,0.278352
scripted,88.0,34.0,6.0,79,1,0.428712
scripted,88.0,34.0,8.0,79,1,0.351689
scripted,88.0,34.0,10.0,79,1,0.415725
scripted,88.0,34.0,12.0,79,1,0.481329
scripted,88.0,34.0,6.0,80,1,0.367034
scripted,88.0,34.0,8.0,80,1,0.513902
scripted,88.0,34.0,10.0,80,1,0.426162
scripted,88.0,34.0,12.0,80,1,0.368482
scripted,88.0,34.0,6.0,81,1,0.340123
scripted,88.0,34.0,8.0,81,1,0.292832
scripted,88.0,34.0,10.0,81,1,0.277892
scripted,88.0,34.0,12.0,81,1,0.292457
scripted,88.0,34.0,6.0,82,0,
scripted,88.0,34.0,8.0,82,1,0.399417
scripted,88.0,34.0,10.0,82,1,0.458559
scripted,88.0,34.0,12.0,82,1,0.472448
scripted,88.0,34.0,6.0,83,1,0.389811
scripted,88.0,34.0,8.0,83,1,0.353018
scripted,88.0,34.0,10.0,83,1,0.335334
scripted,88.0,34.0,12.0,83,1,0.324906
scripted,88.0,34.0,6.0,84,0,
scripted,88.0,34.0,8.0,84,0,
scripted,88.0,34.0,10.0,84,0,
scripted,88.0,34.0,12.0,84,1,0.366774
scripted,88.0,34.0,6.0,85,1,0.407306
scripted,88.0,34.0,8.0,85,1,0.498129
scripted,88.0,34.0,10.0,85,1,0.445553
scripted,88.0,34.0,12.0,85,1,0.460165
scripted,88.0,34.0,6.0,86,1,0.418603
scripted,88.0,34.0,8.0,86,1,0.389905
scripted,88.0,34.0,10.0,86,1,0.360631
scripted,88.0,34.0,12.0,86,1,0.357215
scripted,88.0,34.0,6.0,87,0,
scripted,88.0,34.0,8.0,87,1,0.351823
scripted,88.0,34.0,10.0,87,1,0.292374
scripted,88.0,34.0,12.0,87,1,0.263783
scripted,88.0,34.0,6.0,88,1,0.381179
scripted,88.0,34.0,8.0,88,1,0.408356
scripted,88.0,34.0,10.0,88,1,0.485191
scripted,88.0,34.0,12.0,88,1,0.479767
scripted,88.0,34.0,6.0,89,1,0.288712
scripted,88.0,34.0,8.0,89,1,0.207717
scripted,88.0,34.0,10.0,89,1,0.175587
scripted,88.0,34.0,12.0,89,1,0.322729
scripted,88.0,34.0,6.0,90,1,0.38412
scripted,88.0,34.0,8.0,90,1,0.313257
scripted,88.0,34.0,10.0,90,1,0.27283
scripted,88.0,34.0,12.0,90,1,0.377258
scripted,88.0,34.0,6.0,91,1,0.69479
scripted,88.0,34.0,8.0,91,1,0.616443
scripted,88.0,34.0,10.0,91,1,0.532408
scripted,88.0,34.0,12.0,91,1,0.46258
scripted,88.0,34.0,6.0,92,1,0.309863
scripted,88.0,34.0,8.0,92,1,0.340952
scripted,88.0,34.0,10.0,92,1,0.360189
scripted,88.0,34.0,12.0,92,1,0.374003
scripted,88.0,34.0,6.0,93,1,0.452695
scripted,88.0,34.0,8.0,93,1,0.359947
scripted,88.0,34.0,10.0,93,1,0.354751
scripted,88.0,34.0,12.0,93,1,0.406514
scripted,88.0,34.0,6.0,94,1,0.251803
scripted,88.0,34.0,8.0,94,1,0.243765
scripted,88.0,34.0,10.0,94,1,0.244045
scripted,88.0,34.0,12.0,94,1,0.362046
scripted,88.0,34.0,6.0,95,1,0.361591
scripted,88.0,34.0,8.0,95,1,0.378369
scripted,88.0,34.0,10.0,95,1,0.427424
scripted,88.0,34.0,12.0,95,1,0.452655
scripted,88.0,34.0,6.0,96,1,0.279431
scripted,88.0,34.0,8.0,96,1,0.227634
scripted,88.0,34.0,10.0,96,1,0.218557
scripted,88.0,34.0,12.0,96,1,0.214918
scripted,88.0,34.0,6.0,97,1,0.465524
scripted,88.0,34.0,8.0,97,1,0.422102
scripted,88.0,34.0,10.0,97,1,0.332908
scripted,88.0,34.0,12.0,97,1,0.29562
scripted,88.0,34.0,6.0,98,0,
scripted,88.0,34.0,8.0,98,0,
scripted,88.0,34.0,10.0,98,1,0.396159
scripted,88.0,34.0,12.0,98,1,0.376475
scripted,88.0,34.0,6.0,99,1,0.388112
scripted,88.0,34.0,8.0,99,1,0.383268
scripted,88.0,34.0,10.0,99,1,0.436356
scripted,88.0,34.0,12.0,99,1,0.375263
scripted,88.0,34.0,6.0,100,0,
scripted,88.0,34.0,8.0,100,0,
scripted,88.0,34.0,10.0,100,1,0.324573
scripted,88.0,34.0,12.0,100,1,0.286733
scripted,88.0,34.0,6.0,101,1,0.339271
scripted,88.0,34.0,8.0,101,1,0.38903
scripted,88.0,34.0,10.0,101,1,0.424234
scripted,88.0,34.0,12.0,101,1,0.454381
scripted,88.0,34.0,6.0,102,1,0.426995
scripted,88.0,34.0,8.0,102,1,0.42346
scripted,88.0,34.0,10.0,102,1,0.425804
scripted,88.0,34.0,12.0,102,1,0.484998
scripted,88.0,34.0,6.0,103,0,
scripted,88.0,34.0,8.0,103,0,
scripted,88.0,34.0,10.0,103,0,
scripted,88.0,34.0,12.0,103,0,
scripted,88.0,34.0,6.0,104,0,
scripted,88.0,34.0,8.0,104,0,
scripted,88.0,34.0,10.0,104,0,
scripted,88.0,34.0,12.0,104,0,
scripted,88.0,34.0,6.0,105,1,0.417296
scripted,88.0,34.0,8.0,105,1,0.385353
scripted,88.0,34.0,10.0,105,1,0.371669
scripted,88.0,34.0,12.0,105,1,0.434586
scripted,88.0,34.0,6.0,106,1,0.426264
scripted,88.0,34.0,8.0,106,1,0.379042
scripted,88.0,34.0,10.0,106,1,0.37161
scripted,88.0,34.0,12.0,106,1,0.373877
scripted,88.0,34.0,6.0,107,0,
scripted,88.0,34.0,8.0,107,1,0.586242
scripted,88.0,34.0,10.0,107,1,0.515567
scripted,88.0,34.0,12.0,107,1,0.472554
scripted,88.0,34.0,6.0,108,1,0.400077
scripted,88.0,34.0,8.0,108,1,0.327715
scripted,88.0,34.0,10.0,108,1,0.340424
scripted,88.0,34.0,12.0,108,1,0.361383
scripted,88.0,34.0,6.0,109,0,
scripted,88.0,34.0,8.0,109,0,
scripted,88.0,34.0,10.0,109,1,0.375476
scripted,88.0,34.0,12.0,109,1,0.326117
scripted,88.0,34.0,6.0,110,1,0.416536
scripted,88.0,34.0,8.0,110,1,0.349971
scripted,88.0,34.0,10.0,110,1,0.508398
scripted,88.0,34.0,12.0,110,1,0.470456
scripted,88.0,34.0,6.0,111,1,0.405828
scripted,88.0,34.0,8.0,111,1,0.52682
scripted,88.0,34.0,10.0,111,1,0.536243
scripted,88.0,34.0,12.0,111,1,0.516842
scripted,88.0,34.0,6.0,112,1,0.314701
scripted,88.0,34.0,8.0,112,1,0.298644
scripted,88.0,34.0,10.0,112,1,0.288735
scripted,88.0,34.0,12.0,112,1,0.329435
scripted,88.0,34.0,6.0,113,0,
scripted,88.0,34.0,8.0,113,0,
scripted,88.0,34.0,10.0,113,1,0.348967
scripted,88.0,34.0,12.0,113,1,0.303458
scripted,88.0,34.0,6.0,114,1,0.410904
scripted,88.0,34.0,8.0,114,1,0.335436
scripted,88.0,34.0,10.0,114,1,0.294932
scripted,88.0,34.0,12.0,114,1,0.385362
scripted,88.0,34.0,6.0,115,0,
scripted,88.0,34.0,8.0,115,0,
scripted,88.0,34.0,10.0,115,0,
scripted,88.0,34.0,12.0,115,1,0.13704
scripted,88.0,34.0,6.0,116,1,0.316627
scripted,88.0,34.0,8.0,116,1,0.299508
scripted,88.0,34.0,10.0,116,1,0.278731
scripted,88.0,34.0,12.0,116,1,0.284936
scripted,88.0,34.0,6.0,117,0,
scripted,88.0,34.0,8.0,117,0,
scripted,88.0,34.0,10.0,117,0,
scripted,88.0,34.0,12.0,117,0,
scripted,88.0,34.0,6.0,118,1,0.337985
scripted,88.0,34.0,8.0,118,1,0.26789
scripted,88.0,34.0,10.0,118,1,0.244371
scripted,88.0,34.0,12.0,118,1,0.255506
scripted,88.0,34.0,6.0,119,1,0.56664
scripted,88.0,34.0,8.0,119,1,0.433011
scripted,88.0,34.0,10.0,119,1,0.378719
scripted,88.0,34.0,12.0,119,1,0.388499
scripted,88.0,34.0,6.0,120,0,
scripted,88.0,34.0,8.0,120,0,
scripted,88.0,34.0,10.0,120,0,
scripted,88.0,34.0,12.0,120,0,
scripted,88.0,34.0,6.0,121,0,
scripted,88.0,34.0,8.0,121,1,0.306726
scripted,88.0,34.0,10.0,121,1,0.291064
scripted,88.0,34.0,12.0,121,1,0.298925
scripted,88.0,34.0,6.0,122,0,
scripted,88.0,34.0,8.0,122,0,
scripted,88.0,34.0,10.0,122,0,
scripted,88.0,34.0,12.0,122,0,
scripted,88.0,34.0,6.0,123,1,0.464385
scripted,88.0,34.0,8.0,123,1,0.39355
scripted,88.0,34.0,10.0,123,1,0.365553
scripted,88.0,34.0,12.0,123,1,0.361459
scripted,88.0,34.0,6.0,124,1,0.369874
scripted,88.0,34.0,8.0,124,1,0.274998
scripted,88.0,34.0,10.0,124,1,0.209515
scripted,88.0,34.0,12.0,124,1,0.194933
scripted,88.0,34.0,6.0,125,1,0.43913
scripted,88.0,34.0,8.0,125,1,0.390204
scripted,88.0,34.0,10.0,125,1,0.434489
scripted,88.0,34.0,12.0,125,1,0.462808
scripted,88.0,34.0,6.0,126,1,0.310188
scripted,88.0,34.0,8.0,126,1,0.246969
